product_id,product_name,top_cat,price_disc,discount_pct,rating_count,pred_segment,true_segment,monthly_volume,revenue_baseline,revenue_uplift,inferred_placement,mismatch_flag,mismatch_revenue_loss
B0B2DJDCPX,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers&Accessories,209.0,58.0,536,DEAL_SEEKER,DEAL_SEEKER,14.88888888888889,3111.777777777778,1182.4755555555555,DEAL_SEEKER,0,0.0
B0B2DJDCPX,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers&Accessories,209.0,58.0,536,DEAL_SEEKER,DEAL_SEEKER,14.88888888888889,3111.777777777778,1182.4755555555555,DEAL_SEEKER,0,0.0
B08Y1TFSP6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong and Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices for Charging Adapter (Black)",Computers&Accessories,149.0,85.0,24871,DEAL_SEEKER,DEAL_SEEKER,690.8611111111111,102938.30555555555,39116.55611111111,DEAL_SEEKER,0,0.0
B08Y1TFSP6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong and Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices for Charging Adapter (Black)",Computers&Accessories,149.0,85.0,24870,DEAL_SEEKER,DEAL_SEEKER,690.8333333333334,102934.16666666667,39114.98333333334,DEAL_SEEKER,0,0.0
B08Y1TFSP6,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong and Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices for Charging Adapter (Black)",Computers&Accessories,149.0,85.0,24870,DEAL_SEEKER,DEAL_SEEKER,690.8333333333334,102934.16666666667,39114.98333333334,DEAL_SEEKER,0,0.0
B00E3DVQFS,"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",Electronics,879.0,21.0,31599,QUALITY_FIRST,QUALITY_FIRST,877.75,771542.25,192885.5625,QUALITY_FIRST,0,0.0
B09XJ1LM7R,7SEVEN® Compatible for Tata Sky Remote Original Set Top HD Box and Suitable for SD Tata Play setup Box Remote Control,Electronics,399.0,50.0,12,DEAL_SEEKER,DEAL_SEEKER,0.3333333333333333,133.0,50.54,SOCIAL_PROOF,1,19.95
B09BN2NPBD,"DIGITEK® (DRL-14C) Professional (31cm) Dual Temperature LED Ring Light with Tripod Stand & Mini Tripod for YouTube, Photo-Shoot, Video Shoot, Live Stream, Makeup, Vlogging & More",Electronics,1699.0,51.0,14371,DEAL_SEEKER,DEAL_SEEKER,399.19444444444446,678231.3611111111,257727.91722222223,DEAL_SEEKER,0,0.0
B08L5HMJVW,"SanDisk Ultra microSD UHS-I Card 32GB, 120MB/s R",Electronics,369.0,47.0,67259,DEAL_SEEKER,DEAL_SEEKER,1868.3055555555557,689404.75,261973.805,SOCIAL_PROOF,1,103410.7125
B08Y57TPDM,"Duracell CR2016 3V Lithium Coin Battery, 5 pcs, 2016 Coin Button Cell Battery, DL2016",Electronics,116.0,42.0,485,UNMATCHED,UNMATCHED,13.472222222222221,1562.7777777777776,78.13888888888889,SOCIAL_PROOF,1,234.41666666666663
B08K36NZSV,KONVIO NEER 10 Inch Spun Filter (PP SPUN) Cartridge Compatible for 10 Inch Pre-Filter Housing of Water Purifier | Pack of 4 Spun,Home&Kitchen,499.0,50.0,1436,DEAL_SEEKER,DEAL_SEEKER,39.888888888888886,19904.555555555555,7563.731111111111,SOCIAL_PROOF,1,2985.683333333333
B0148NPH9I,"Logitech K380 Wireless Multi-Device Keyboard for Windows, Apple iOS, Apple TV Android or Chrome, Bluetooth, Compact Space-Saving Design, PC/Mac/Laptop/Smartphone/Tablet (Dark Grey)",Computers&Accessories,2640.0,17.0,16146,QUALITY_FIRST,QUALITY_FIRST,448.5,1184040.0,296010.0,QUALITY_FIRST,0,0.0
B0B9BD2YL4,"KINGONE Wireless Charging Pencil (2nd Generation) for iPad with Magnetic and Tilt Sensitive, Palm Rejection, Compatible with Apple iPad Pro 11 inch 1/2/3/4, iPad Pro 12.9 Inch 3/4/5/6, iPad Air 4/5, mini6",Electronics,2599.0,63.0,1526,DEAL_SEEKER,DEAL_SEEKER,42.388888888888886,110168.72222222222,41864.11444444444,DEAL_SEEKER,0,0.0
B0B9BD2YL4,"KINGONE Wireless Charging Pencil (2nd Generation) for iPad with Magnetic and Tilt Sensitive, Palm Rejection, Compatible with Apple iPad Pro 11 inch 1/2/3/4, iPad Pro 12.9 Inch 3/4/5/6, iPad Air 4/5, mini6",Electronics,2599.0,63.0,1526,DEAL_SEEKER,DEAL_SEEKER,42.388888888888886,110168.72222222222,41864.11444444444,DEAL_SEEKER,0,0.0
B07B275VN9,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",Electronics,179.0,78.0,2201,UNMATCHED,UNMATCHED,61.138888888888886,10943.861111111111,547.1930555555556,DEAL_SEEKER,1,1641.5791666666667
B00N1U7JXM,"3M Post-it Sticky Note Cube, 200 Sheets (4 Colors x 50 Sheets) | 3"" x 3"" Size | For notes, reminders, study, school and organizing",OfficeProducts,90.0,49.0,7429,DEAL_SEEKER,DEAL_SEEKER,206.36111111111111,18572.5,7057.55,SOCIAL_PROOF,1,2785.875
B09ZDVL7L8,"TTK Prestige Limited Orion Mixer Grinder 500 Watts, 3 Jars (1200ml, 1000ml, 500ml) (Red)",Home&Kitchen,2199.0,44.0,1085,UNMATCHED,UNMATCHED,30.13888888888889,66275.41666666667,3313.770833333334,SOCIAL_PROOF,1,9941.3125
B08CFCK6CW,"Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Lightning Boult™ Type C Fast Charging (10 Min=100Mins), BoomX™ Tech Rich Bass, Pro+ Calling HD Mic, Touch Controls in Ear Earbuds TWS (Grey)",Electronics,1199.0,85.0,25910,UNMATCHED,UNMATCHED,719.7222222222222,862946.9444444444,43147.34722222222,DEAL_SEEKER,1,129442.04166666666
B07LFWP97N,"Gizga Essentials Laptop Bag Sleeve Case Cover Pouch with Handle for 14.1 Inch Laptop for Men & Women, Padded Laptop Compartment, Premium Zipper Closure, Water Repellent Nylon Fabric, Grey",Computers&Accessories,269.0,76.0,1092,DEAL_SEEKER,DEAL_SEEKER,30.333333333333332,8159.666666666666,3100.673333333333,DEAL_SEEKER,0,0.0
B09YV575RK,"Fire-Boltt Ring Pro Bluetooth Calling, 1.75” 320*385px High Res, IP68 & SpO2 Monitoring, Pin Code Locking Functionality & Split Screen Access, Built in Mic & Speaker for HD Calls, Black, Free Size",Electronics,2499.0,75.0,9090,DEAL_SEEKER,DEAL_SEEKER,252.5,630997.5,239779.05,DEAL_SEEKER,0,0.0
B08HQL67D6,OFIXO Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk (Wooden),Computers&Accessories,599.0,0.0,26423,SOCIAL_PROOF,SOCIAL_PROOF,733.9722222222222,439649.36111111107,96722.85944444443,QUALITY_FIRST,1,65947.40416666666
B07F1T31ZZ,"Raffles Premium Stainless Steel South Indian Coffee Filter/Drip Coffee Maker, 2-3 Cups, 150 ml",Home&Kitchen,249.0,38.0,693,UNMATCHED,UNMATCHED,19.25,4793.25,239.66250000000002,SOCIAL_PROOF,1,718.9875
B08VGM3YMF,"Heart Home Waterproof Round Non Wovan Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1 (Grey & Black)-HEARTXY11447",Home&Kitchen,199.0,60.0,1996,DEAL_SEEKER,DEAL_SEEKER,55.44444444444444,11033.444444444443,4192.708888888888,DEAL_SEEKER,0,0.0
B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)",Electronics,2998.0,50.0,5179,DEAL_SEEKER,DEAL_SEEKER,143.86111111111111,431295.6111111111,163892.33222222223,SOCIAL_PROOF,1,64694.34166666667
B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)",Electronics,2998.0,50.0,5179,DEAL_SEEKER,DEAL_SEEKER,143.86111111111111,431295.6111111111,163892.33222222223,SOCIAL_PROOF,1,64694.34166666667
B09LHXNZLR,"Skadioo WiFi Adapter for pc | Car Accessories, WiFi Dongle for pc | USB WiFi Adapter for pc | Wi-Fi Receiver 2.4GHz, 802.11b/g/n UNano Size WiFi Dongle Compatible Adapter,WiFi dongle for pc",Computers&Accessories,199.0,60.0,612,UNMATCHED,UNMATCHED,17.0,3383.0,169.15,DEAL_SEEKER,1,507.45
B08LT9BMPP,"Logitech G102 USB Light Sync Gaming Mouse with Customizable RGB Lighting, 6 Programmable Buttons, Gaming Grade Sensor, 8K DPI Tracking, 16.8mn Color, Light Weight - Black",Computers&Accessories,1495.0,25.0,10541,QUALITY_FIRST,QUALITY_FIRST,292.80555555555554,437744.30555555556,109436.07638888889,QUALITY_FIRST,0,0.0
B09PNR6F8Q,"realme 10W Fast Charging Micro-USB Cable (Braided, Black)",Computers&Accessories,249.0,38.0,6558,UNMATCHED,UNMATCHED,182.16666666666666,45359.5,2267.975,SOCIAL_PROOF,1,6803.925
B0B9RN5X8B,V-Guard Zio Instant Water Geyser | 3 Litre | 3000 W Heating | White-Blue | | 2 Year Warranty,Home&Kitchen,2699.0,43.0,1296,UNMATCHED,UNMATCHED,36.0,97164.0,4858.2,SOCIAL_PROOF,1,14574.6
B08SMJT55F,"boAt Stone 250 Portable Wireless Speaker with 5W RMS Immersive Audio, RGB LEDs, Up to 8HRS Playtime, IPX7 Water Resistance, Multi-Compatibility Modes(Black)",Electronics,1199.0,70.0,2908,DEAL_SEEKER,DEAL_SEEKER,80.77777777777777,96852.55555555555,36803.97111111111,DEAL_SEEKER,0,0.0
B012ELCYUG,"Preethi MGA-502 0.4-Litre Grind and Store Jar (White), stainless steel, Set of 1",Home&Kitchen,635.0,0.0,4570,QUALITY_FIRST,QUALITY_FIRST,126.94444444444444,80609.72222222222,20152.430555555555,QUALITY_FIRST,0,0.0
B094JNXNPV,"Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Speed - 1.25 meter, Black",Computers&Accessories,299.0,25.0,2766,UNMATCHED,UNMATCHED,76.83333333333333,22973.166666666664,1148.6583333333333,QUALITY_FIRST,1,3445.9749999999995
B094JNXNPV,"Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Speed - 1.25 meter, Black",Computers&Accessories,299.0,25.0,2766,UNMATCHED,UNMATCHED,76.83333333333333,22973.166666666664,1148.6583333333333,QUALITY_FIRST,1,3445.9749999999995
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories,154.0,55.0,13391,DEAL_SEEKER,DEAL_SEEKER,371.97222222222223,57283.722222222226,21767.814444444448,DEAL_SEEKER,0,0.0
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories,154.0,55.0,13391,DEAL_SEEKER,DEAL_SEEKER,371.97222222222223,57283.722222222226,21767.814444444448,DEAL_SEEKER,0,0.0
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories,154.0,55.0,13391,DEAL_SEEKER,DEAL_SEEKER,371.97222222222223,57283.722222222226,21767.814444444448,DEAL_SEEKER,0,0.0
B09L8DSSFH,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Original Samsung TV Remote for LED OLED UHD QLED and Suitable for 6 7 8 Series Samsung TV with Hot Keys BN59-01259E,Electronics,399.0,60.0,493,UNMATCHED,UNMATCHED,13.694444444444445,5464.083333333333,273.20416666666665,DEAL_SEEKER,1,819.6125
B0B5B6PQCT,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2, IP68(Active Black)",Electronics,1999.0,75.0,17831,DEAL_SEEKER,DEAL_SEEKER,495.30555555555554,990115.8055555555,376244.0061111111,DEAL_SEEKER,0,0.0
B0B5B6PQCT,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2, IP68(Active Black)",Electronics,1799.0,77.0,17833,DEAL_SEEKER,DEAL_SEEKER,495.3611111111111,891154.6388888889,338638.7627777778,DEAL_SEEKER,0,0.0
B09JN37WBX,Lint Remover Woolen Clothes Lint Extractor Battery Lint Removing Machine Bhur Remover,Home&Kitchen,319.0,57.0,124,DEAL_SEEKER,DEAL_SEEKER,3.4444444444444446,1098.7777777777778,417.53555555555556,DEAL_SEEKER,0,0.0
B09Q5SWVBJ,OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),Electronics,15999.0,27.0,34899,SOCIAL_PROOF,SOCIAL_PROOF,969.4166666666666,15509697.25,3412133.395,QUALITY_FIRST,1,2326454.5875
B08TGG316Z,"10k 8k 4k HDMI Cable, Certified 48Gbps 1ms Ultra High Speed HDMI 2.1 Cable 4k 120Hz 144Hz 2k 165Hz 8k 60Hz Dynamic HDR ARC eARC DTS:X Compatible for Mac Gaming PC Soundbar TV Monitor Laptop PS5 4 Xbox",Electronics,999.0,58.0,3664,DEAL_SEEKER,DEAL_SEEKER,101.77777777777777,101676.0,38636.88,DEAL_SEEKER,0,0.0
B09FKDH6FS,"realme narzo 50i (Mint Green, 2GB RAM+32GB Storage) Octa Core Processor | 6.5"" inch Large Display",Electronics,7499.0,6.0,30907,SOCIAL_PROOF,SOCIAL_PROOF,858.5277777777778,6438099.805555556,1416381.9572222224,QUALITY_FIRST,1,965714.9708333333
B09YV463SW,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Silver )",Electronics,1499.0,85.0,22638,DEAL_SEEKER,DEAL_SEEKER,628.8333333333334,942621.1666666667,358196.0433333334,DEAL_SEEKER,0,0.0
B07DJ5KYDZ,Lenovo GX20L29764 65W Laptop Adapter/Charger with Power Cord for Select Models of Lenovo (Round pin) (Black),Computers&Accessories,1249.0,55.0,4598,DEAL_SEEKER,DEAL_SEEKER,127.72222222222223,159525.05555555556,60619.52111111111,DEAL_SEEKER,0,0.0
B07S9M8YTY,"Usha Aurora 1000 W Dry Iron with Innovative Tail Light Indicator, Weilburger Soleplate (White & Grey)",Home&Kitchen,717.0,48.0,4867,DEAL_SEEKER,DEAL_SEEKER,135.19444444444446,96934.41666666667,36835.07833333334,SOCIAL_PROOF,1,14540.1625
B09RKFBCV7,"Fire-Boltt Ninja Calling 1.69"" Bluetooth Calling Smart Watch, Dial Pad, Speaker, AI Voice Assistant with 450 NITS Peak Brightness, Wrist Gaming & 100+ Watch Faces with SpO2, HR, Multiple Sports Mode",Electronics,1999.0,75.0,31305,DEAL_SEEKER,DEAL_SEEKER,869.5833333333334,1738297.0833333335,660552.8916666667,DEAL_SEEKER,0,0.0
B07SY4C3TD,HP GT 53 XL Cartridge Ink,Computers&Accessories,596.0,18.0,3219,QUALITY_FIRST,QUALITY_FIRST,89.41666666666667,53292.333333333336,13323.083333333334,QUALITY_FIRST,0,0.0
B09NHVCHS9,Flix Micro Usb Cable For Smartphone (Black),Computers&Accessories,59.0,70.0,9378,DEAL_SEEKER,DEAL_SEEKER,260.5,15369.5,5840.41,DEAL_SEEKER,0,0.0
B09NHVCHS9,Flix Micro Usb Cable For Smartphone (Black),Computers&Accessories,59.0,70.0,9377,DEAL_SEEKER,DEAL_SEEKER,260.47222222222223,15367.861111111111,5839.787222222222,DEAL_SEEKER,0,0.0
B09NHVCHS9,Flix Micro Usb Cable For Smartphone (Black),Computers&Accessories,59.0,70.0,9377,DEAL_SEEKER,DEAL_SEEKER,260.47222222222223,15367.861111111111,5839.787222222222,DEAL_SEEKER,0,0.0
B0BP18W8TM,"Fire-Boltt Gladiator 1.96"" Biggest Display Smart Watch with Bluetooth Calling, Voice Assistant &123 Sports Modes, 8 Unique UI Interactions, SpO2, 24/7 Heart Rate Tracking",Electronics,3999.0,60.0,73,DEAL_SEEKER,DEAL_SEEKER,2.0277777777777777,8109.083333333333,3081.4516666666664,DEAL_SEEKER,0,0.0
B0746JGVDS,"ELV Car Mount Adjustable Car Phone Holder Universal Long Arm, Windshield for Smartphones - Black",Electronics,349.0,65.0,46399,DEAL_SEEKER,DEAL_SEEKER,1288.861111111111,449812.52777777775,170928.76055555555,DEAL_SEEKER,0,0.0
B09MQSCJQ1,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Charcoal Black)",Electronics,2299.0,71.0,69622,DEAL_SEEKER,DEAL_SEEKER,1933.9444444444443,4446138.277777778,1689532.5455555557,DEAL_SEEKER,0,0.0
B09MQSCJQ1,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Charcoal Black)",Electronics,2299.0,71.0,69619,DEAL_SEEKER,DEAL_SEEKER,1933.861111111111,4445946.694444444,1689459.7438888887,DEAL_SEEKER,0,0.0
B09GFM8CGS,"Redmi 9A Sport (Carbon Black, 2GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery",Electronics,6499.0,19.0,313832,SOCIAL_PROOF,SOCIAL_PROOF,8717.555555555555,56655393.55555555,12464186.582222221,QUALITY_FIRST,1,8498309.033333333
B06XSK3XL6,boAt Dual Port Rapid Car Charger (Qualcomm Certified) with Quick Charge 3.0 + Free Micro USB Cable - (Black),Electronics,571.0,43.0,38221,SOCIAL_PROOF,SOCIAL_PROOF,1061.6944444444443,606227.5277777778,133370.0561111111,SOCIAL_PROOF,0,0.0
B09MT84WV5,"Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA), Blue",Electronics,1149.0,71.0,140036,DEAL_SEEKER,DEAL_SEEKER,3889.8888888888887,4469482.333333333,1698403.2866666666,DEAL_SEEKER,0,0.0
B09MT84WV5,"Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA), Blue",Electronics,1059.0,74.0,140035,DEAL_SEEKER,DEAL_SEEKER,3889.8611111111113,4119362.916666667,1565357.9083333334,DEAL_SEEKER,0,0.0
B0B9XLX8VR,VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),Electronics,37999.0,42.0,3587,UNMATCHED,UNMATCHED,99.63888888888889,3786178.138888889,189308.90694444446,SOCIAL_PROOF,1,567926.7208333333
B08J7VCT12,"KENT 16068 Zoom Vacuum Cleaner for Home and Car 130 W | Cordless, Hoseless, Rechargeable HEPA Filters Vacuum Cleaner with Cyclonic Technology | Bagless Design and Multi Nozzle Operation | Blue",Home&Kitchen,6999.0,53.0,1728,DEAL_SEEKER,DEAL_SEEKER,48.0,335952.0,127661.76,DEAL_SEEKER,0,0.0
B0B3MWYCHQ,"Fire-Boltt Ring 3 Smart Watch 1.8 Biggest Display with Advanced Bluetooth Calling Chip, Voice Assistance,118 Sports Modes, in Built Calculator & Games, SpO2, Heart Rate Monitoring",Electronics,2999.0,70.0,20879,DEAL_SEEKER,DEAL_SEEKER,579.9722222222222,1739336.6944444443,660947.9438888888,DEAL_SEEKER,0,0.0
B0B3MWYCHQ,"Fire-Boltt Ring 3 Smart Watch 1.8 Biggest Display with Advanced Bluetooth Calling Chip, Voice Assistance,118 Sports Modes, in Built Calculator & Games, SpO2, Heart Rate Monitoring",Electronics,2999.0,70.0,20881,DEAL_SEEKER,DEAL_SEEKER,580.0277777777778,1739503.3055555557,661011.2561111111,DEAL_SEEKER,0,0.0
B0765B3TH7,"Gizga Essentials Hard Drive Case Shell, 6.35cm/2.5-inch, Portable Storage Organizer Bag for Earphone USB Cable Power Bank Mobile Charger Digital Gadget Hard Disk, Water Resistance Material, Black",Computers&Accessories,199.0,67.0,13568,DEAL_SEEKER,DEAL_SEEKER,376.8888888888889,75000.88888888889,28500.33777777778,DEAL_SEEKER,0,0.0
B08243SKCK,"Vedini Transparent Empty Refillable Reusable Fine Mist Spray Bottle for Perfume, Travel with DIY Sticker Set ( 100ml, Pack of 4)",Home&Kitchen,189.0,37.0,2737,UNMATCHED,UNMATCHED,76.02777777777777,14369.249999999998,718.4625,SOCIAL_PROOF,1,2155.3875
B09MKP344P,"Tecno Spark 8T (Turquoise Cyan, 4GB RAM,64GB Storage) | 50MP AI Camera | 7GB Expandable RAM",Electronics,8499.0,35.0,6662,UNMATCHED,UNMATCHED,185.05555555555554,1572787.1666666665,78639.35833333332,SOCIAL_PROOF,1,235918.07499999998
B00F159RIK,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, Black",Home&Kitchen,499.0,20.0,5355,UNMATCHED,UNMATCHED,148.75,74226.25,3711.3125,QUALITY_FIRST,1,11133.9375
B085DTN6R2,"Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quick Charge Support, Nylon Braided for All Type-C and 8 Pin Devices, Green",Computers&Accessories,350.0,61.0,2262,DEAL_SEEKER,DEAL_SEEKER,62.833333333333336,21991.666666666668,8356.833333333334,DEAL_SEEKER,0,0.0
B085DTN6R2,"Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quick Charge Support, Nylon Braided for All Type-C and 8 Pin Devices, Green",Computers&Accessories,350.0,61.0,2263,DEAL_SEEKER,DEAL_SEEKER,62.861111111111114,22001.38888888889,8360.52777777778,DEAL_SEEKER,0,0.0
B085DTN6R2,"Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quick Charge Support, Nylon Braided for All Type-C and 8 Pin Devices, Green",Computers&Accessories,350.0,61.0,2262,DEAL_SEEKER,DEAL_SEEKER,62.833333333333336,21991.666666666668,8356.833333333334,DEAL_SEEKER,0,0.0
B08ZXZ362Z,"akiara - Makes life easy Mini Sewing Machine for Home Tailoring use | Mini Silai Machine with Sewing Kit Set Sewing Box with Thread Scissors, Needle All in One Sewing Accessories (White & Purple)",Home&Kitchen,1563.0,50.0,2283,UNMATCHED,UNMATCHED,63.416666666666664,99120.25,4956.012500000001,SOCIAL_PROOF,1,14868.037499999999
B00LZLQ624,"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Single Line, 300 Pages",OfficeProducts,157.0,2.0,8618,QUALITY_FIRST,QUALITY_FIRST,239.38888888888889,37584.055555555555,9396.013888888889,QUALITY_FIRST,0,0.0
B09MB3DKG1,"KHAITAN AVAANTE KA-2013 1200 Watt 3-Rod Halogen Heater (1200 Watts, Grey)",Home&Kitchen,2199.0,45.0,340,UNMATCHED,UNMATCHED,9.444444444444445,20768.333333333332,1038.4166666666667,SOCIAL_PROOF,1,3115.2499999999995
B088ZTJT2R,Havells Immersion HB15 1500 Watt (White Blue),Home&Kitchen,719.0,44.0,17218,SOCIAL_PROOF,SOCIAL_PROOF,478.27777777777777,343881.7222222222,75653.97888888889,SOCIAL_PROOF,0,0.0
B0BGSV43WY,"Noise ColorFit Pro 4 Alpha Bluetooth Calling Smart Watch with 1.78 AMOLED Display, Tru Sync, 60hz Refresh Rate, instacharge, Gesture Control, Functional 360 Digital Crown (Jet Black)",Electronics,4499.0,44.0,37,UNMATCHED,UNMATCHED,1.0277777777777777,4623.972222222222,231.1986111111111,SOCIAL_PROOF,1,693.5958333333332
B0B4F2ZWL3,"Samsung Galaxy M13 (Stardust Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,12999.0,28.0,18998,UNMATCHED,UNMATCHED,527.7222222222222,6859861.166666666,342993.05833333335,QUALITY_FIRST,1,1028979.1749999998
B09F3PDDRF,"Lapster USB 3.0 sata Cable for 2.5 inch SSD and HDD , USB 3.0 to SATA III Hard Driver Adapter , sata to USB Cable-(Blue)",Computers&Accessories,349.0,65.0,817,DEAL_SEEKER,DEAL_SEEKER,22.694444444444443,7920.36111111111,3009.737222222222,DEAL_SEEKER,0,0.0
B09C6H53KH,"Duracell Type-C To Micro 1.2M braided Sync & Charge Cable, USB C to Micro Fast Charge Compatible for fast data transmission (Black)",Computers&Accessories,368.0,47.0,387,DEAL_SEEKER,DEAL_SEEKER,10.75,3956.0,1503.28,SOCIAL_PROOF,1,593.4
B08WKCTFF3,"ZEBRONICS Aluminium Alloy Laptop Stand, Compatible with 9-15.6 inch Laptops, 7 Angles Adjustable, Anti Slip Silicon Rubber Pads, Foldable, Velvet Pouch Inside, Zeb-NS2000 (Dark Grey)",Computers&Accessories,899.0,55.0,1667,DEAL_SEEKER,DEAL_SEEKER,46.30555555555556,41628.694444444445,15818.90388888889,DEAL_SEEKER,0,0.0
B095PWLLY6,Crompton Hill Briz Deco 1200mm (48 inch) High Speed Designer Ceiling Fan (Smoked Brown),Home&Kitchen,1804.0,24.0,15382,SOCIAL_PROOF,SOCIAL_PROOF,427.27777777777777,770809.1111111111,169578.00444444444,QUALITY_FIRST,1,115621.36666666667
B07DKZCZ89,"Gizga Essentials Earphone Carrying Case, Multi-Purpose Pocket Storage Travel Organizer for Earphones, Headset, Pen Drives, SD Cards, Shock-Proof Ballistic Nylon, Soft Fabric, Mesh Pocket, Green",Electronics,119.0,76.0,15032,DEAL_SEEKER,DEAL_SEEKER,417.55555555555554,49689.11111111111,18881.862222222222,DEAL_SEEKER,0,0.0
B08R69WBN7,"Pinnaclz Original Combo of 2 USB Type C Fast Charging Cable, USB C Data Cable for Charging and Data Transfer Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers&Accessories,149.0,70.0,7732,DEAL_SEEKER,DEAL_SEEKER,214.77777777777777,32001.888888888887,12160.717777777778,DEAL_SEEKER,0,0.0
B0B4F4QZ1H,"Samsung Galaxy M13 5G (Stardust Brown, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,13999.0,28.0,18998,UNMATCHED,UNMATCHED,527.7222222222222,7387583.388888888,369379.1694444444,QUALITY_FIRST,1,1108137.508333333
B07J9KXQCC,"Libra Room Heater for Home, Room Heaters Home for Winter, Electric Heater with 2000 Watts Power as per IS Specification for Small to Medium Rooms - FH12 (Grey)",Home&Kitchen,949.0,59.0,550,UNMATCHED,UNMATCHED,15.277777777777779,14498.611111111111,724.9305555555557,DEAL_SEEKER,1,2174.7916666666665
